,title,desc,url,source,date,sentiment,confidence
129,Nvidia Dip-Buyers Burned by US Chip Battle With China,"(Bloomberg) -- Investors who snapped up shares of Nvidia Corp. at the bottom of last month’s swoon got a harsh reminder of the multiple forces pushing and pulling on the chipmaker’s business prospects.Most Read from BloombergIsrael Latest: More Aid Trickles into Gaza as Death Toll RisesCar Owners Fall Behind on Payments at Highest Rate on RecordModerna Shaves Off $7 Billion in Value After Pfizer WarningSaudi Arabia Mulls Buying Dassault Combat Jets, Tribune SaysIsrael Says Hezbollah Dragging Leb",https://finance.yahoo.com/news/nvidia-dip-buyers-burned-us-095440317.html,Bloomberg,2023-10-21,negative,0.9164617657661438
130,Invest in the Robot Takeover: 3 Stocks to Buy Before They Skyrocket,"The AI boom, exemplified by companies like OpenAI and the success of generative text models like ChatGPT, was rapid, but I see challenges ahead. The AI field is now highly competitive, and these text-based AI companies might find it hard to maintain their dazzling growth. Instead, I recommend growth investors focus some of their attention elsewhere. After all, Wayne Gretzky (and presumably many others) suggested that skating to where the puck is headed is the ultimate goal. Thus, focusing on rob",https://finance.yahoo.com/news/invest-robot-takeover-3-stocks-185746913.html,InvestorPlace,2023-10-21,neutral,0.8897290825843811
131,3 Metaverse Stocks to Invest in for the Internet’s Next Evolution,"In September, sales at U.S. retailers defied expectations by increasing 0.7%, demonstrating that households possess substantial purchasing power, a crucial factor in sustaining economic growth. A surge in demand at auto dealerships and online stores fueled this robust upswing. Economists surveyed by The Wall Street Journal initially predicted a more modest 0.3% increase in sales. This impressive performance in the retail sector bodes well for the overall economy, boosting consumer confidence and",https://finance.yahoo.com/news/3-metaverse-stocks-invest-internet-183401246.html,InvestorPlace,2023-10-21,positive,0.952099621295929
132,AI Chip Wars: Why AMD’s Acquisition Spells Huge Opportunity,"Earlier this year, Advanced Micro Devices (NASDAQ:AMD), commonly known as just AMD, was the toast of the town on Wall Street. Lately, however, another chipmaker has effectively taken that title. Yet, a notable acquisition should encourage AMD stock investors to stay in the trade for a while. The big story in 2023, at least in the technology hardware space, has been the artificial intelligence (AI) chip war. Currently, AMD isn’t the most highly favored competitor in this field. Nevertheless, ente",https://finance.yahoo.com/news/ai-chip-wars-why-amd-180317785.html,InvestorPlace,2023-10-21,neutral,0.7164292335510254
133,Jared Dillian Is Bracing for a 10-Year Stock Market Slump. Here’s How to Prepare.,"Sometimes everyday life can tell you more about the economy than experts at the Federal Reserve or the Bureau of Labor Statistics. Home contractors stop getting calls, hairdressers have more open appointments in their books, and even dentist offices slow down. To Jared Dillian, author of The Daily Dirtnap, signs that the economy is slowing down are all around. In fact, he believes a recession is imminent. Most people can generally agree on the timeline of how we got here. In response to Covid-19",https://finance.yahoo.com/news/jared-dillian-bracing-10-stock-165010438.html,InvestorPlace,2023-10-21,negative,0.7876009941101074
134,4 Stocks to Watch as Bitcoin Makes a Solid Rebound,"Bitcoin is rebounding which is helping stocks like NVIDIA Corporation (NVDA), Coinbase Global, Inc. (COIN), Block Inc. (SQ) and CME Group Inc. (CME).",https://finance.yahoo.com/news/4-stocks-watch-bitcoin-makes-155500563.html,Zacks,2023-10-20,positive,0.9496787190437317
135,"Stock Market Struggles As Treasury Yields Soar; Tesla, Nvidia Among Notable Losers: Weekly Review",The major indexes saw significant loses as Treasury yields soared. Tesla tumbled on earnings while Nvidia fell on fresh China chip curbs.,https://finance.yahoo.com/m/997b2862-cf20-35b5-8a3f-65faa7d9d778/stock-market-struggles-as.html,Investor's Business Daily,2023-10-20,negative,0.9695942997932434
136,"""Magnificent Seven"" Earnings Underway: ETFs in Spotlight",The big seven companies are a big contributor to S&P earnings. Third-quarter earnings of this group of companies are expected to grow 34.9% from the same period last year on 11.2% higher revenues,https://finance.yahoo.com/news/magnificent-seven-earnings-underway-etfs-140500348.html,Zacks,2023-10-20,positive,0.9526696801185608
137,"Zacks.com featured highlights NVIDIA, Stanley Black & Decker, Lamb Weston, General Electric and Dutch Bros","NVIDIA, Stanley Black & Decker, Lamb Weston, General Electric and Dutch Bros have been highlighted in this Screen of The Week article.",https://finance.yahoo.com/news/zacks-com-featured-highlights-nvidia-140000305.html,Zacks,2023-10-20,neutral,0.9348582029342651
138,"Nvidia Gets Another Price-Target Cut. China Restrictions Will Have Consequences, Analyst Says.","Nvidia  will eventually start to feel the impact of stricter restrictions on exports to China, and that will put pressure on the stock, KeyBanc Capital Markets says.  Analyst John Vinh cut his price target on  Nvidia  (ticker: NVDA) to $650 from $750 but maintained his Overweight rating on the stock.  Vinh also lowered his fiscal 2025 earnings estimate for the company to $20.84 a share from $25.62, while cutting his forecast for 2025 revenue to $96.8 billion from $116 billion.",https://finance.yahoo.com/m/cae33645-ed7b-335f-83dc-85a50b8eb66a/nvidia-gets-another.html,Barrons.com,2023-10-20,negative,0.9526094198226929
139,Where Will AMD Stock Be in 5 Years?,"With its shares up by an impressive 285% over the previous five years, Advanced Micro Devices (NASDAQ: AMD) has made for a solid long-term investment.  What is Advanced Micro Devices?  California-based AMD has long been a tech hardware leader, focusing on CPUs, a key computer component designed to run operating systems and installed software.",https://finance.yahoo.com/m/093ac5c4-d49a-3702-bc47-a775b0e41b41/where-will-amd-stock-be-in-5.html,Motley Fool,2023-10-20,positive,0.7696951031684875
140,Hewlett Packard (HPE) Falls on FY23 GAAP EPS Outlook Cut,Hewlett Packard (HPE) stock declines in the pre-market trade today as the company lowered its fiscal 2023 GAAP diluted net earnings per share forecasts.,https://finance.yahoo.com/news/hewlett-packard-hpe-falls-fy23-132600607.html,Zacks,2023-10-20,negative,0.9739611744880676
141,Wall Street Thinks Nvidia Stock Could Soar 46% in One Year Thanks to Artificial Intelligence (AI). Time to Buy?,"Nvidia has seen a business explosion, and its stock has followed suit, as it has nearly tripled this year.  Nvidia is a critical component supplier in the AI world.  Its graphics processing units (GPUs) are used in AI supercomputers to process mountains of information quickly.",https://finance.yahoo.com/m/dc782a2a-de60-3b02-ac35-cb9ce556074e/wall-street-thinks-nvidia.html,Motley Fool,2023-10-20,neutral,0.5183065533638
142,Embodied AI spins a pen and helps clean the living room in new research,"Sure, AI can write sonnets and do a passable Homer Simpson Nirvana cover. But if anyone is going to welcome our new techno-overlords, they'll need to be capable of something more practical — which is why Meta and Nvidia have their systems practicing everything from pen tricks to collaborative housework. The two tech giants coincidentally both published new research this morning pertaining to teaching AI models to interact with the real world, basically through clever use of a simulated one. Turn",https://finance.yahoo.com/news/embodied-ai-spins-pen-helps-130124470.html,TechCrunch,2023-10-20,neutral,0.8979607820510864
143,NVDA Stock: 4 Reasons Why This AI Chipmaker Is Poised to Dominate the Future,"Nvidia (NASDAQ:NVDA) has become the runaway leader in providing computer chips that enable artificial intelligence, and many, if not most, significant companies globally are embracing AI. Also noteworthy is that NVDA stock has a significant first-mover advantage in the battle to become the preeminent provider of AI chips. Moreover, AI is increasingly being used by data centers, from whom Nvidia generates a great deal of its revenue, and the Internet of Things phenomenon will also help Nvidia. So",https://finance.yahoo.com/news/nvda-stock-4-reasons-why-130031683.html,InvestorPlace,2023-10-20,positive,0.7757499814033508
144,"This Magnificent Nvidia Competitor Could Jump 135%, and It Is Incredibly Cheap Right Now","While Nvidia has turned out to be a top semiconductor play in 2023 thanks to the company's dominant position in the market for artificial intelligence (AI) chips, with the stock jumping an eye-popping 200% so far this year, there is one area where the company has struggled to gain traction.  Nvidia's automotive business hasn't been able to shift into top gear yet despite the company's large customer base in this niche and the growing demand for automotive semiconductor solutions to power applications such as advanced driver assistance systems (ADAS), connected car applications, and virtual cockpits.  For instance, Nvidia's automotive revenue in the second quarter of fiscal 2024 (which ended on July 30, 2023) increased 15% over the prior-year period to $253 million.",https://finance.yahoo.com/m/55963ac4-33c0-366d-9573-70e97ad9d6e8/this-magnificent-nvidia.html,Motley Fool,2023-10-20,positive,0.8978328704833984
145,"Earnings Preview of ""Magnificent Seven"": ETFs in Focus","Six of seven big tech stocks, known as, Magnificent Seven, are likely to report in the coming days. One tech behemoth of the group, Tesla, has already reported.",https://finance.yahoo.com/news/earnings-preview-magnificent-seven-etfs-120000340.html,Zacks,2023-10-20,neutral,0.8532015681266785
146,3 Momentum Anomaly Picks as Treasury Yields Induce Volatility,"Uber (UBER), NVIDIA (NVDA) and Carvana (CVNA) are currently witnessing a short-term pullback in price. So, make sure you take full advantage of it.",https://finance.yahoo.com/news/3-momentum-anomaly-picks-treasury-113100748.html,Zacks,2023-10-20,negative,0.9017584323883057
147,1 Big Reason to Buy Nvidia Stock on the Dip,"Wall Street is concerned about the impact of restrictions imposed by the Commerce Department on Nvidia's sales to China, but investors should focus on the bigger picture.",https://finance.yahoo.com/m/a6c326e6-8000-3efd-83b0-ae07f1b80c43/1-big-reason-to-buy-nvidia.html,Motley Fool,2023-10-20,neutral,0.6503527164459229
148,US chip curbs give Huawei a chance to fill the Nvidia void in China,"HONG KONG (Reuters) -U.S. measures to limit the export of advanced artificial intelligence (AI) chips to China may create an opening for Huawei Technologies to expand in its $7 billion home market as the curbs force Nvidia to retreat, analysts say.  While Nvidia has historically been the leading provider of AI chips in China with a market share exceeding 90%, Chinese firms including Huawei have been developing their own versions of Nvidia’s best-selling chips, including the A100 and the H100 graphics processing units (GPU).",https://finance.yahoo.com/news/analysis-us-chip-curbs-huawei-111333404.html,Reuters,2023-10-20,positive,0.924104630947113
149,Cathie Wood Says Autonomous Driving Is the Biggest Artificial Intelligence (AI) Project In the World -- 3 Stocks to Buy Right Now,"Ark Investment Management is one of the most bullish firms on Wall Street when it comes to the potential of artificial intelligence (AI).  It manages eight exchange-traded funds (ETFs) focused on different areas of the technology sector, overseen by seasoned investor Cathie Wood.  Ark predicts AI will add a whopping $200 trillion to the global economy by 2030 by making knowledge workers (lawyers, scientists, and software engineers) more productive.",https://finance.yahoo.com/m/9bd740fc-0fe4-315e-86cf-31fd5bce793c/cathie-wood-says-autonomous.html,Motley Fool,2023-10-20,neutral,0.7116310000419617
150,"1 Super Stock Set to Join Apple, Microsoft, Amazon, Alphabet, and Nvidia in the $1 Trillion Club","Tesla stock dipped following its latest financial results, but that might present a long-term buying opportunity.",https://finance.yahoo.com/m/9d4deb74-df1c-3f77-8828-ad328ee4f8b0/1-super-stock-set-to-join.html,Motley Fool,2023-10-20,positive,0.7070143222808838
151,Is It Too Late to Buy Nvidia Stock?,The stock has been a massive winner for investors over the past decade. Is it simply too late to buy?,https://finance.yahoo.com/m/28279d39-c114-3bb2-a6cc-5ac6b9eb09c3/is-it-too-late-to-buy-nvidia.html,Motley Fool,2023-10-20,neutral,0.8438212871551514
152,The U.S. Just Slapped New Trade Restrictions on AI Chips to China: Here's Why Nvidia Investors Shouldn't Panic,"Regulators imposed restrictions on the export of high-powered chips that could dent Nvidia's sales. If you're getting a feeling of déjà vu, you're not alone.",https://finance.yahoo.com/m/e16a85d9-48d1-3699-a010-2e3a7b62980a/the-u-s-just-slapped-new.html,Motley Fool,2023-10-20,negative,0.8808484673500061
153,Tightened US rules throttle Alibaba and Baidu’s AI chip development,Chinese tech groups restricted to using outdated processors as Washington aims to curtail Beijing’s AI ambitions,https://finance.yahoo.com/m/682e1c50-2292-33bc-bac8-74ca7d2882f7/tightened-us-rules-throttle.html,Financial Times,2023-10-20,negative,0.8419241309165955
154,Nvidia’s Top Gamer Graphics Card Caught Up in US-China Trade War,"(Bloomberg) -- Chinese gamers now have to pay more than double the list price of Nvidia Corp.’s flagship consumer graphics card after it was caught up in a US technology export ban on its biggest geopolitical rival. Most Read from BloombergIsrael Latest: US Determines Israel Wasn’t Behind Hospital BlastNobody Wants Mutual Funds NowBig Tech Earnings Whipsaw QQQ in Late Trading: Markets WrapChina Ousts Defense Minister, Ending Mystery Over His StatusTrump Ally Mike Johnson Becomes Latest GOP House",https://finance.yahoo.com/news/nvidia-top-gamer-graphics-card-025336202.html,Bloomberg,2023-10-20,negative,0.6759127378463745
155,3 Robotics Stocks Ready to Rock and Roll in 2024,"Robotic devices enable automation that help people perform tasks more effectively. Businesses and consumers frequently invest in resources that can expand their productivity and capabilities. This makes investing in robotics stocks a lucrative concept. Robots are present in many elements of our lives. Smart speakers can play music, provide weather updates and turn on the lights in your home. Many businesses use chatbots on their websites to create better customer experiences and reduce their ove",https://finance.yahoo.com/news/3-robotics-stocks-ready-rock-221427666.html,InvestorPlace,2023-10-20,neutral,0.9007981419563293
156,AI Demand for Nvidia Chips Keeps Rising. New China Restrictions Are Likely Just Noise.,The evidence is mounting that demand for AI applications and Nvidia’s chips are improving—with or without China.,https://finance.yahoo.com/m/a49a8b7a-faab-3269-8a09-de33e6041cef/ai-demand-for-nvidia-chips.html,Barrons.com,2023-10-20,positive,0.9556346535682678
157,Unstoppable Nvidia Stock: Predictions Point to a Path to $650,"Nvidia (NASDAQ:NVDA) has been 2023’s darling of the markets. Yet, some value seekers and contrarians might be worried that NVDA stock is too pricey now. Yet, betting against Nvidia has been a mistake all year long and staying on the long side of the trade is still the smart move in the fourth quarter. I’m as contrarian as anyone, but I can’t deny that Nvidia’s microchips are in high demand for artificial intelligence (AI) applications. So, I can’t blame analysts and investors for feeling bullish",https://finance.yahoo.com/news/unstoppable-nvidia-stock-predictions-point-172625992.html,InvestorPlace,2023-10-20,neutral,0.6577284336090088
158,Nvidia Stock Slips… But It’s Time to Buy the China AI Chip Dip,What goes up must come down. Nvidia (NASDAQ:NVDA) investors have learned that the hard way this week. The semiconductor giant’s stock has tumbled about 10% in the past five days due to concerns about President Joe Biden’s crackdown on the sale of artificial intelligence chips to China. Nvidia is a leading player in the world of AI. Adding to the short-term pain for Nvidia? Analysts at Citi and Morgan Stanley both cut their cut price targets on the stock this week following the news about China.,https://finance.yahoo.com/news/nvidia-stock-slips-time-buy-163149404.html,InvestorPlace,2023-10-20,negative,0.9715747237205505
159,Juniper (JNPR) Boosts Security Portfolio With Advanced Features,"Juniper (JNPR) introduces innovative features, including AI-Predictive Threat Prevention with Distributed Security Services Architecture to augment the security capabilities of modern data centers.",https://finance.yahoo.com/news/juniper-jnpr-boosts-security-portfolio-163100838.html,Zacks,2023-10-20,positive,0.8961929678916931
160,Intel Looks at AI Tuning to Bolster Software Offerings,"Intel wants to give your AI models a tuneup. The company filed a patent for a system for ""accelerated tuning of hyperparameters of a...",https://finance.yahoo.com/m/325110fc-1c67-3348-bab2-e23e881572fd/intel-looks-at-ai-tuning-to.html,Motley Fool,2023-10-20,neutral,0.6155635118484497
161,Graphcore's Losses Put Its Quest To Rival Nvidia To The Test,"As artificial intelligence (AI) continues to disrupt industries worldwide, the semiconductor sector is capitalizing on disruptive technology by designing chips catering to AI software. Nvidia Corp. has emerged as the biggest winner, surging more than 210% year to date and joining the highly coveted $1 trillion market cap club in May. The rising demand for AI-powered chips has driven other chip manufacturers to step up their games to rival the industry giant. Venture capital firms are pouring mon",https://finance.yahoo.com/news/graphcores-losses-put-quest-rival-152418263.html,Benzinga,2023-10-19,positive,0.7322587370872498
162,Wall Street's 'Magnificent Seven' face moment of truth as earnings season arrives,The market's biggest stocks are under pressure to deliver robust earnings even as sky-high bond yields diminish their appeal.,https://finance.yahoo.com/news/analysis-wall-streets-magnificent-seven-142705055.html,Reuters,2023-10-19,positive,0.6214693784713745
163,Love Investing in Tesla? Here Are 6 Other Similar Stocks You Might Like,Tesla has made headlines in recent years as much for the volatility in its stock price as for its groundbreaking innovation in the world of electric vehicles and battery storage. After posting an...,https://finance.yahoo.com/news/love-investing-tesla-6-other-140007604.html,GOBankingRates,2023-10-19,positive,0.8009772896766663
164,ChatGPT Stock Advice: 15 Recent Stock Recommendations,"In this article, we will take a look at the ChatGPT stock advice: 15 recent stock recommendations. To see more such companies, go directly to ChatGPT Stock Advice: 5 Recent Stock Recommendations. More and more hedge funds are starting to deploy AI for stock picking and financial analysis. And the logic behind this practice is […]",https://finance.yahoo.com/news/chatgpt-stock-advice-15-recent-132218181.html,Insider Monkey,2023-10-19,neutral,0.9432927370071411
165,2 Artificial Intelligence (AI) Stocks to Buy Now That Could Soar Like Nvidia,Advanced Micro Devices and Super Micro Computer stand to benefit significantly from the artificial intelligence megatrend.,https://finance.yahoo.com/m/c59fe08f-9839-3c08-9de0-194fded3ee03/2-artificial-intelligence.html,Motley Fool,2023-10-19,positive,0.9158537983894348
166,7 Stocks to Buy and Hold for a Lifetime of Wealth,"Discovering the best stocks to buy and hold is a key to building wealth. We can probably agree that the whole point of our collective investing journey is to create a lifetime of wealth that we can enjoy throughout our golden years. While many employ a strategy of timing the market, it’s also important to have a longer view with several stocks to buy and hold in your portfolio to help you achieve your long-term goals.InvestorPlace - Stock Market News, Stock Advice & Trading Tips Investors who fo",https://finance.yahoo.com/news/7-stocks-buy-hold-lifetime-111542635.html,InvestorPlace,2023-10-19,neutral,0.8930245041847229
167,Have We Passed Peak Nvidia? Time to Cash Out or Double Down?,"Business is great at Nvidia (NASDAQ:NVDA), but NVDA stock is looking just a bit ragged. For the first time in years, a move up didn’t hit the old high. The August peak of $493/share was followed by an October peak of $469. But even that looks far off from the $429/share it was trading at early on October 17. The long-term trend remains bullish. But is it time to bail? Why Sell NVDA Stock? The short-term reason for the latest sell-off is China. Tightening China’s access to high-end AI chips means",https://finance.yahoo.com/news/passed-peak-nvidia-time-cash-100058057.html,InvestorPlace,2023-10-19,negative,0.6993340253829956
168,Tech war: new US semiconductor restrictions spark panic across China's consumer market for Nvidia's sought-after RTX 4090 graphics card,"The United States' latest restrictions on the export of advanced semiconductors to China has sparked panic among mainland consumers for Nvidia Corp's in-demand GeForce RTX 4090 graphics card, a top-shelf device used by video gamers and graphics designers across the country to crank up computing performance. The panic has been fuelled by the decision of Nvidia, the world's most valuable semiconductor company, to remove its inventory of RTX 4090 graphics cards and other products from its official",https://finance.yahoo.com/news/tech-war-us-semiconductor-restrictions-093000337.html,South China Morning Post,2023-10-19,negative,0.9554236531257629
169,7 AI Stocks That Will Change the World (and Create Many Millionaires),To say that artificial intelligence (AI) has been a catalyst for technology stocks is a major understatement. A new report from venture capital firm Accel found that U.S. technology companies have seen $2.4 trillion added to their market capitalizations this year from the hype and expectations surrounding generative AI. Accel’s analysis found the share prices of the biggest U.S. technology firms have risen an average of 36% so far in 2023 — much of that thanks to AI. Accel’s report also found th,https://finance.yahoo.com/news/7-ai-stocks-change-world-223425995.html,InvestorPlace,2023-10-19,positive,0.8897458910942078
